Similarity report run on: 2023-01-31 20:44:43.630588
**************************************************
Start of report
**************************************************
Speaker: 80845274
**************************************************
File1, File2, Distance Score,Similarity Score,Program Result
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0820030000_IMG20220911091947.wav, 88.25%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0823510000_APCTCH_82434.wav, 88.94%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1004410000_BHGGCH_363642.wav, 91.49%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1017030000_KTMBA_304255.wav, 90.38%,Diff
**************************************************
KA_Mysore_80845274_1019460000_KTMHEC_140286.wav, KA_Mysore_80845274_0958280000_BHARCLT_352279.wav, 87.66%,Diff
**************************************************
KA_Mysore_80845274_1019460000_KTMHEC_140286.wav, KA_Mysore_80845274_0825330000_KTCMDAF_300677.wav, 86.56%,Diff
**************************************************
KA_Mysore_80845274_1019460000_KTMHEC_140286.wav, KA_Mysore_80845274_0957090000_KTMBC_307968.wav, 93.82%,Same
**************************************************
KA_Mysore_80845274_1019460000_KTMHEC_140286.wav, KA_Mysore_80845274_1017450000_KTMGA_4901.wav, 93.43%,Same
**************************************************
KA_Mysore_80845274_1019460000_KTMHEC_140286.wav, KA_Mysore_80845274_1013260000_BHVSBO_338111.wav, 94.07%,Same
**************************************************
